energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.635,0.0711,129.996,0.0405,0.0365,0.00442,4,0.772,6,330636,-5.261,0.309,1,audio_features,spotify:track:7vdQYeYGymmwT6jTHlf3Pa
0.467,0.109,90.838,0.0503,0.729,0.809,4,0.783,6,237793,-9.474,0.236,1,audio_features,spotify:track:0hNduWmlWmEmuwEFcYvRu1
0.535,0.267,123.944,0.227,0.328,0.00692,4,0.502,7,205920,-7.557,0.587,1,audio_features,spotify:track:7ccNR9E7EcLSkXlmHe7xus
0.741,0.289,119.896,0.0287,0.101,1.41e-05,4,0.72,10,198053,-6.529,0.357,0,audio_features,spotify:track:6WkJ2OK163XXS2oARUC9JM
0.898,0.159,132.028,0.289,0.358,5.28e-05,4,0.644,8,239740,-0.109,0.541,0,audio_features,spotify:track:0P3k6Jipqv1UWX0a4GmUuj
0.413,0.0765,137.02,0.0296,0.461,0.0,4,0.409,4,252320,-6.722,0.13,1,audio_features,spotify:track:5fc6rQgAKiLutfUYWQ6QnJ
0.712,0.0843,128.921,0.0776,0.0147,1.12e-05,4,0.61,9,234662,-7.808,0.283,1,audio_features,spotify:track:1WC5UN1U79gJlxGLYDGIO7
0.352,0.11,70.429,0.0309,0.455,0.00333,3,0.322,10,278360,-10.986,0.266,1,audio_features,spotify:track:0n2bvWvMwr0gbjcuTm92eW
0.629,0.138,122.863,0.0563,0.259,1.6e-05,4,0.707,0,212459,-4.581,0.457,0,audio_features,spotify:track:1x5sYLZiu9r5E43kMlt9f8
0.73,0.098,98.015,0.0481,0.293,0.105,4,0.71,9,250587,-8.381,0.729,0,audio_features,spotify:track:34eGAGPZsfuYf3EiNnWS7E
0.84,0.114,117.98,0.0474,0.389,0.0319,4,0.839,11,262000,-8.721,0.904,1,audio_features,spotify:track:7EuTFqQnMZoIaGisMRCtf6
0.676,0.0749,119.99,0.0281,0.0295,3.15e-05,4,0.75,4,254587,-6.651,0.851,1,audio_features,spotify:track:0fHZirprNSLEc1OLs1OiwL
0.659,0.0622,114.033,0.0343,0.0998,0.00028,4,0.743,10,255160,-6.755,0.804,1,audio_features,spotify:track:0L87MffumRNWrY2SNUFcvs
0.581,0.0759,114.016,0.0378,0.427,0.000204,4,0.885,11,313684,-8.813,0.728,1,audio_features,spotify:track:2jiPHbFX5XM8TjaTfYJ0eo
0.857,0.0341,136.99,0.0405,0.0557,0.11,4,0.69,10,213340,-5.613,0.409,1,audio_features,spotify:track:6zpCJDhdpHPZCcFCJZDqX5
0.326,0.112,95.11,0.0371,0.83,0.000479,4,0.699,4,187927,-12.487,0.474,0,audio_features,spotify:track:5CaPvKCWG74fhUnwZfnBWP
0.296,0.106,124.797,0.0355,0.457,0.0,4,0.756,10,215157,-13.756,0.564,0,audio_features,spotify:track:6VL2rvcQoOnWbceV1owdKm
0.701,0.037,129.989,0.0396,0.0656,5.13e-05,4,0.754,4,268466,-8.9,0.333,0,audio_features,spotify:track:6kj2eBA1uHUrv977D84Xra
0.404,0.12,85.001,0.039,0.668,0.0,4,0.638,10,209688,-10.94,0.339,1,audio_features,spotify:track:0hJZCXo41CjxulDGHLG7pj
0.675,0.149,101.041,0.0544,0.238,0.000111,4,0.651,5,240975,-7.111,0.146,0,audio_features,spotify:track:5O8YVKGZspWFMDN9FIsdPW
0.853,0.101,159.99,0.052,0.215,0.00126,4,0.334,7,201013,-6.612,0.657,1,audio_features,spotify:track:5YDc7mfv0zlJlBkkamTj1g
0.752,0.647,125.797,0.058,0.018,3.73e-06,4,0.584,8,228173,-6.689,0.791,1,audio_features,spotify:track:0zCfmceT1YvtZXGbR6Roht
0.542,0.223,127.91,0.193,0.0915,1.18e-05,4,0.618,0,259613,-9.155,0.273,0,audio_features,spotify:track:7xE4vKvjqUTtHyJ9zi0k1q
0.199,0.119,82.168,0.0771,0.973,0.951,4,0.393,9,98040,-15.713,0.13,1,audio_features,spotify:track:32YbLHTSDGjyrXdfYkgkrH
0.487,0.125,165.794,0.0515,0.342,0.00295,4,0.3,7,236507,-8.635,0.502,1,audio_features,spotify:track:2fXH2iei02pBaSIdn5X4zJ
0.0842,0.0935,98.189,0.0561,0.953,0.0423,4,0.579,6,111240,-19.49,0.188,0,audio_features,spotify:track:7jltqRIyxLXBDNZ1QlmnBp
0.499,0.287,107.722,0.0278,0.0887,0.863,4,0.588,7,124640,-6.655,0.685,1,audio_features,spotify:track:3B0f7zvoRK0C3bySXqYkIY
0.848,0.799,102.009,0.0531,0.0834,0.0,4,0.543,10,192093,-6.058,0.29,0,audio_features,spotify:track:3gGHAScxUDsJqcAM6ZvjuH
0.153,0.348,127.458,0.0475,0.791,0.0,4,0.396,2,228267,-11.598,0.308,0,audio_features,spotify:track:2lDWYLNnfYyXngjz4plpy2
0.731,0.123,131.973,0.0704,0.00308,4.02e-05,4,0.548,5,226800,-6.997,0.477,0,audio_features,spotify:track:1uoL9GX45dTnmrWQ7Ii1Ft
0.417,0.147,136.215,0.0396,0.507,0.3,3,0.404,7,243224,-10.163,0.04,1,audio_features,spotify:track:3Uy5Sji10E3hTbSsSVEgVw
0.161,0.104,72.237,0.0306,0.885,0.0,4,0.461,9,251587,-10.008,0.433,0,audio_features,spotify:track:30Ku6kudnWusRFbCGtHDSA
0.94,0.0907,171.046,0.0428,0.00148,0.023,4,0.506,11,196493,-5.288,0.616,1,audio_features,spotify:track:6UXvWod7sMhhVS3AgJ9CbR
0.817,0.0913,104.026,0.0638,0.265,0.0,4,0.775,0,213072,-3.647,0.617,0,audio_features,spotify:track:5izFgHUQnn4lWxUV3RnDSQ
0.691,0.14,179.91,0.0432,0.243,0.0,4,0.683,8,219507,-5.535,0.732,1,audio_features,spotify:track:3umS4y3uQDkqekNjVpiRUs
0.803,0.0364,105.039,0.0377,0.0134,0.0,4,0.794,9,248280,-4.409,0.476,0,audio_features,spotify:track:0lo8dSDuhkrYoPdfUt3hSg
0.416,0.0719,102.089,0.0302,0.0733,0.0,4,0.382,0,221693,-9.303,0.125,1,audio_features,spotify:track:3TwtrR1yNLY1PMPsrGQpOp
0.67,0.185,124.011,0.126,0.165,0.0,4,0.874,11,213947,-6.064,0.68,0,audio_features,spotify:track:2SZy40PLDk3vFucXUGFCFA
0.876,0.327,99.943,0.1,0.0735,0.0,4,0.624,9,170827,-3.374,0.781,1,audio_features,spotify:track:0afhq8XCExXpqazXczTSve
0.911,0.159,140.031,0.046,0.179,0.0022,4,0.713,11,174875,-2.347,0.496,0,audio_features,spotify:track:2DkdDacv3ojDL3Hc3ZS028
0.807,0.205,93.962,0.0784,0.0916,0.0,4,0.622,0,219492,-5.1,0.516,0,audio_features,spotify:track:0xexXKZ1CAIrNHhTUX5Qkh
0.804,0.2,120.032,0.0545,0.00431,0.000633,4,0.611,6,218107,-7.592,0.536,0,audio_features,spotify:track:0BRbWiAn3TVprsotudFRvZ
0.819,0.0616,100.952,0.0345,0.169,0.0,4,0.686,1,197184,-4.947,0.843,1,audio_features,spotify:track:0iTJV7IHhkgzWk5x0WgUHy
0.715,0.0456,99.924,0.114,0.139,0.0,4,0.703,9,234308,-6.285,0.497,0,audio_features,spotify:track:5NNlUMcOEOdoOIwwaWXv0k
0.81,0.0648,139.986,0.144,0.0809,0.00775,4,0.422,4,189973,-5.154,0.192,0,audio_features,spotify:track:41oWiFvBdeS6srKVl20hmt
0.616,0.193,89.215,0.0587,0.0774,0.0,4,0.303,11,193823,-6.457,0.392,0,audio_features,spotify:track:6WEt75fS3V80mkEAE6ddFk
0.122,0.094,148.658,0.0349,0.885,0.349,4,0.264,9,371320,-15.399,0.0735,1,audio_features,spotify:track:54KFQB6N4pn926IUUYZGzK
